1132 4380006 1961
1133 4381967 2324
1134 4384291 1827
1135 4386118 1421
1136 4387539 1501
1137 4389040 1566
1138 4390606 1640
1139 4392246 3462
1140 4395708 2552
1141 4398260 15280
1142 4413540 3308
1143 4416848 7975
1144 4424823 3681
1145 4428504 3431
1146 4431935 6157
1147 4438092 2557
1148 4440649 3691
1149 4444340 2762
1150 4447102 9368
1151 4456470 1385
1153 4457855 1933
1154 4459788 4978
1155 4464766 1403
1156 4466169 1699
1157 4467868 1837
1158 4469705 2877
1159 4472582 8170
1160 4480752 7521
1161 4488273 3492
1162 4491765 9752
1163 4501517 1646
1164 4503163 953
1165 4504116 1656
1166 4505772 4134
1167 4509906 3763
1168 4513669 1026
1169 4514695 15094
1171 4529789 6511
1172 4536300 3488
1173 4539788 3499
1174 4543287 1217
1175 4544504 4794
1176 4549298 763
1177 4550061 500
1178 4550561 7792
1179 4558353 2860
1180 4561213 3630
1181 4564843 2736
1182 4567579 1214
1183 4568793 994
1184 4569787 2146
1188 4571933 11864
1189 4583797 5358
1190 4589155 5901
1191 4595056 1767
1193 4596823 22672
1194 4619495 1508
1195 4621003 6622
1196 4627625 6415
1197 4634040 9579
1198 4643619 1631
1199 4645250 3777
1200 4649027 2101
1201 4651128 1480
1202 4652608 3265
1203 4655873 1204
1204 4657077 1780
1205 4658857 4557
1206 4663414 1083
1207 4664497 4224
1208 4668721 1827
1209 4670548 2149
1211 4672697 4959
1212 4677656 2633
1213 4680289 2603
1214 4682892 363
1215 4683255 1529
1216 4684784 1502
1217 4686286 2191
1218 4688477 1495
1219 4689972 1083
1220 4691055 2669
1221 4693724 1017
1222 4694741 331
1223 4695072 4579
1224 4699651 1286
1225 4700937 895
1226 4701832 3920
1227 4705752 1342
1228 4707094 3130
1229 4710224 2625
1230 4712849 538
1231 4713387 1291
1232 4714678 1240
1233 4715918 2500
1234 4718418 1199
1236 4719617 592
1237 4720209 1337
1238 4721546 7417
1239 4728963 3870
1242 4732833 7011
1244 4739844 1662
1245 4741506 1596
1246 4743102 2039
1247 4745141 1344
1248 4746485 508
1249 4746993 1357
1250 4748350 2299
1251 4750649 4494
1252 4755143 1540
1253 4756683 11560
1254 4768243 2055
1255 4770298 818
1256 4771116 920
1257 4772036 1061
1258 4773097 1826
1259 4774923 717
1260 4775640 11573
1261 4787213 1784
1262 4788997 2966
1263 4791963 3747
1264 4795710 951
1265 4796661 2211
1266 4798872 1230
1267 4800102 4764
1268 4804866 312
1269 4805178 7057
1270 4812235 1044
1271 4813279 1783
1272 4815062 2568
1273 4817630 1486
1274 4819116 1247
1279 4820363 1654
1280 4822017 2997
1281 4825014 1321
1286 4826335 6448
1287 4832783 2693
1288 4835476 445
1289 4835921 4244
1290 4840165 522
